"age_yrBP","depth_m","deuterium_permille","temp_anomaly_C"
"163730.5","1912.35","-429.2",-7.12
"163835.49","1912.9","-437",-8.4
"163952.94","1913.45","-442.41",-9.28
"164074.02","1914","-440.3",-8.93
"164197.89","1914.55","-443.7",-9.49
"164327.68","1915.1","-441.5",-9.12
"164453.36","1915.65","-437",-8.38
"164571.96","1916.2","-438.5",-8.62
"164692.16","1916.75","-439.3",-8.75
"164813.84","1917.3","-438",-8.54
"164933.53","1917.85","-436.3",-8.25
"165050.91","1918.4","-442",-9.19
"165176.9","1918.95","-440.39",-8.92
"165297.25","1919.5","-438.7",-8.64
"165417.21","1920.05","-433.4",-7.77
"165529.99","1920.6","-436",-8.19
"165646.16","1921.15","-439.3",-8.73
"165767.76","1921.7","-437.2",-8.39
"165886.54","1922.25","-436",-8.19
"166002.68","1922.8","-434.9",-8
"166118.58","1923.35","-441.48",-9.08
"166244.85","1923.9","-438.2",-8.54
"166358.39","1924.45","-435.8",-8.15
"166473.6","1925","-432.7",-7.63
"166585.04","1925.55","-438.6",-8.6
"166705.86","1926.1","-437",-8.34
"166824.45","1926.65","-440.3",-8.88
"166941.45","1927.2","-431.2",-7.38
"167050.09","1927.75","-432.6",-7.61
"167160.56","1928.3","-432.2",-7.54
"167270.75","1928.85","-432.3",-7.56
"167380.35","1929.4","-431",-7.34
"167481.76","1929.95","-428.8",-6.98
"167586.25","1930.5","-434.7",-7.95
"167700.3","1931.05","-431.4",-7.41
"167809.47","1931.6","-429.9",-7.16
"167915.27","1932.15","-424.8",-6.32
"168015.21","1932.7","-427.6",-6.79
"168116.65","1933.25","-423.2",-6.06
"168213.28","1933.8","-421.8",-5.83
"168308.97","1934.35","-427.4",-6.76
"168413.05","1934.9","-429.4",-7.09
"168515.76","1935.45","-425.6",-6.46
"168616.22","1936","-426.9",-6.68
"168719.12","1936.55","-435.8",-8.14
"168830.35","1937.1","-434.3",-7.89
"168937.37","1937.65","-425.6",-6.46
"169037.52","1938.2","-426.3",-6.58
"169138.66","1938.75","-425.8",-6.49
"169239.08","1939.3","-427.6",-6.79
"169342.63","1939.85","-432.1",-7.53
"169453.34","1940.4","-432.7",-7.63
"169565.09","1940.95","-432.2",-7.54
"169675.45","1941.5","-426.7",-6.64
"169778.28","1942.05","-426.4",-6.59
"169880.75","1942.6","-435.2",-8.03
"169996.22","1943.15","-432.9",-7.65
"170109.4","1943.7","-434.5",-7.91
"170225.84","1944.25","-435.84",-8.13
"170343.25","1944.8","-436.91",-8.31
"170456.88","1945.35","-435.8",-8.12
"170569.22","1945.9","-436.73",-8.27
"170682.07","1946.45","-435.83",-8.12
"170799.11","1947","-436.22",-8.18
"170915.5","1947.55","-437.82",-8.44
"171035.62","1948.1","-438.58",-8.56
"171156.54","1948.65","-436",-8.13
"171275.38","1949.2","-436.9",-8.28
"171394.94","1949.75","-431.6",-7.4
"171505.34","1950.3","-429",-6.97
"171609.92","1950.85","-426.4",-6.55
"171711.65","1951.4","-423.3",-6.03
"171810.25","1951.95","-427",-6.64
"171911.82","1952.5","-422.6",-5.92
"172008.9","1953.05","-422.1",-5.84
"172105.57","1953.6","-427.24",-6.68
"172208.27","1954.15","-423.7",-6.1
"172308.25","1954.7","-429.8",-7.1
"172414.67","1955.25","-427.7",-6.76
"172520.35","1955.8","-431.9",-7.45
"172631.56","1956.35","-427.47",-6.71
"172748.74","1956.9","-432",-7.46
"172861.26","1957.45","-433.1",-7.64
"172975.64","1958","-438.1",-8.46
"173097.28","1958.55","-431.7",-7.4
"173210.29","1959.1","-436.2",-8.14
"173328.58","1959.65","-433",-7.61
"173443.04","1960.2","-436.45",-8.17
"173564.64","1960.75","-436.5",-8.18
"173685.23","1961.3","-439.7",-8.7
"173811.07","1961.85","-437.4",-8.32
"173933.42","1962.4","-435.9",-8.07
"174052.7","1962.95","-435.4",-7.99
"174171.28","1963.5","-436.2",-8.12
"174291.02","1964.05","-434.35",-7.81
"174410.3","1964.6","-437.81",-8.38
"174528.41","1965.15","-432.8",-7.56
"174642.74","1965.7","-435.4",-7.98
"174760.52","1966.25","-431.7",-7.37
"174873.75","1966.8","-434.7",-7.87
"174990.85","1967.35","-438",-8.41
"175113.36","1967.9","-432.2",-7.46
"175227.74","1968.45","-433.2",-7.62
"175342.69","1969","-435.2",-7.95
"175461.49","1969.55","-436.43",-8.15
"175582.48","1970.1","-440.9",-8.89
"175712.01","1970.65","-440.8",-8.87
"175841.95","1971.2","-443",-9.23
"175975.71","1971.75","-439.2",-8.6
"176103.","1972.3","-438.8",-8.53
"176229.25","1972.85","-439.7",-8.68
"176357.3","1973.4","-440.9",-8.87
"176487.41","1973.95","-437.3",-8.28
"176610.21","1974.5","-437.3",-8.28
"176727.95","1975.05","-436.3",-8.11
"176848.35","1975.6","-429.2",-6.94
"176958.","1976.15","-428.3",-6.79
"177064.61","1976.7","-421.1",-5.61
"177165.03","1977.25","-425.5",-6.33
"177268.14","1977.8","-428.6",-6.84
"177375.16","1978.35","-428.09",-6.76
"177478.13","1978.9","-427.2",-6.61
"177584.24","1979.45","-435.2",-7.93
"177700.73","1980","-422.5",-5.84
"177801.12","1980.55","-421.7",-5.71
"177898.52","1981.1","-419.8",-5.4
"177993.81","1981.65","-423.37",-5.99
"178095.48","1982.2","-422.5",-5.85
"178194.86","1982.75","-425.4",-6.32
"178298.39","1983.3","-426.7",-6.54
"178404.2","1983.85","-427.6",-6.69
"178510.56","1984.4","-423",-5.93
"178612.71","1984.95","-429.5",-7
"178722.15","1985.5","-429",-6.92
"178832.31","1986.05","-429.8",-7.05
"178943.87","1986.6","-432.3",-7.46
"179060.36","1987.15","-435.8",-8.03
"179182.42","1987.7","-439.73",-8.68
"179307.78","1988.25","-436.6",-8.16
"179432.47","1988.8","-440.7",-8.83
"179562.13","1989.35","-439.2",-8.58
"179694.34","1989.9","-436.9",-8.2
"179818.61","1990.45","-430.4",-7.13
"179933.56","1991","-441.47",-8.95
"180062.66","1991.55","-438.1",-8.39
"180190.69","1992.1","-432.5",-7.47
"180309.","1992.65","-437.3",-8.26
"180434.81","1993.2","-439.4",-8.6
"180565.71","1993.75","-439.9",-8.68
"180697.67","1994.3","-441.94",-9.02
"180829.29","1994.85","-436.38",-8.1
"180956.06","1995.4","-438.8",-8.49
"181085.85","1995.95","-437.6",-8.29
"181214.64","1996.5","-441.9",-9
"181350.54","1997.05","-440.6",-8.79
"181484.37","1997.6","-437.8",-8.32
"181602.64","1998.15","-442.4",-9.08
"181729.28","1998.7","-442.3",-9.06
"181868.11","1999.25","-439.2",-8.55
"182000.8","1999.8","-443.4",-9.24
"182132.54","2000.35","-441.3",-8.89
"182269.3","2000.9","-436",-8.02
"182407.78","2001.45","-439",-8.51
"182533.53","2002","-438.4",-8.41
"182662.72","2002.55","-441",-8.84
"182798.21","2003.1","-440.4",-8.74
"182929.21","2003.65","-441",-8.84
"183062.43","2004.2","-440.6",-8.77
"183195.26","2004.75","-443.4",-9.23
"183331.57","2005.3","-437.9",-8.32
"183461.43","2005.85","-443.6",-9.26
"183597.68","2006.4","-443.3",-9.2
"183739.84","2006.95","-441.1",-8.84
"183877.17","2007.5","-437.9",-8.31
"184009.06","2008.05","-439.4",-8.55
"184143.08","2008.6","-438.2",-8.35
"184275.78","2009.15","-442.4",-9.04
"184415.96","2009.7","-441.1",-8.82
"184554.18","2010.25","-438.8",-8.43
"184688.18","2010.8","-443.2",-9.15
"184831.1","2011.35","-440.2",-8.66
"184967.92","2011.9","-438.4",-8.35
"185101.01","2012.45","-435.5",-7.87
"185228.55","2013","-433.3",-7.51
"185352.96","2013.55","-439.3",-8.5
"185487.49","2014.1","-438.8",-8.41
"185621.86","2014.65","-437.7",-8.22
"185754.59","2015.2","-438.4",-8.34
"185888.45","2015.75","-435.7",-7.89
"186017.04","2016.3","-435.4",-7.84
"186145.2","2016.85","-435",-7.77
"186272.59","2017.4","-434.3",-7.65
"186398.05","2017.95","-434.6",-7.69
"186512.46","2018.5","-432.4",-7.33
"186633.77","2019.05","-427.2",-6.47
"186747.92","2019.6","-430.6",-7.03
"186866.91","2020.15","-428.9",-6.75
"186983.86","2020.7","-428.2",-6.63
"187099.43","2021.25","-428.2",-6.63
"187213.8","2021.8","-421.6",-5.54
"187319.62","2022.35","-422.1",-5.62
"187425.08","2022.9","-423.4",-5.83
"187532.08","2023.45","-418.9",-5.09
"187632.92","2024","-418.5",-5.02
"187732.5","2024.55","-414.6",-4.38
"187826.4","2025.1","-411.6",-3.89
"187916.37","2025.65","-414.2",-4.32
"188009.06","2026.2","-412.4",-4.03
"188101.98","2026.75","-422.5",-5.69
"188207.41","2027.3","-422.5",-5.69
"188314.39","2027.85","-422.21",-5.64
"188421.57","2028.4","-421.8",-5.57
"188528.47","2028.95","-427.9",-6.58
"188644.2","2029.5","-425.1",-6.12
"188756.6","2030.05","-425.62",-6.2
"188871.96","2030.6","-428.2",-6.62
"188989.36","2031.15","-421.1",-5.45
"189095.21","2031.7","-425.1",-6.11
"189207.23","2032.25","-425.1",-6.11
"189320.41","2032.8","-428.9",-6.73
"189439.25","2033.35","-428.9",-6.73
"189558.41","2033.9","-426.1",-6.27
"189673.87","2034.45","-427.6",-6.51
"189791.18","2035","-428.5",-6.66
"189911.43","2035.55","-433.2",-7.43
"190039.01","2036.1","-426.4",-6.31
"190155.29","2036.65","-428.9",-6.71
"190275.63","2037.2","-430.8",-7.02
"190400.39","2037.75","-436.7",-7.99
"190535.98","2038.3","-436.9",-8.01
"190671.9","2038.85","-431.3",-7.08
"190799.2","2039.4","-437.3",-8.06
"190936.15","2039.95","-430.7",-6.97
"191061.4","2040.5","-432",-7.18
"191188.48","2041.05","-432.6",-7.27
"191316.5","2041.6","-429.4",-6.74
"191439.6","2042.15","-430.5",-6.91
"191563.54","2042.7","-426.7",-6.28
"191682.22","2043.25","-430.7",-6.93
"191805.57","2043.8","-421.9",-5.48
"191916.53","2044.35","-423.51",-5.74
"192025.56","2044.9","-417.5",-4.75
"192126.87","2045.45","-418.7",-4.94
"192230.54","2046","-417.1",-4.67
"192332.48","2046.55","-417.7",-4.77
"192435.47","2047.1","-428.3",-6.51
"192555.87","2047.65","-425",-5.96
"192672.45","2048.2","-429.2",-6.64
"192794.68","2048.75","-426.4",-6.17
"192912.71","2049.3","-425.5",-6.02
"193028.83","2049.85","-422",-5.43
"193139.7","2050.4","-429",-6.58
"193263.63","2050.95","-434.5",-7.47
"193396.15","2051.5","-429.3",-6.6
"193520.51","2052.05","-430.3",-6.75
"193645.85","2052.6","-430.7",-6.81
"193769.64","2053.15","-431.9",-6.99
"193897.45","2053.7","-427.3",-6.22
"194019.1","2054.25","-433.7",-7.26
"194149.4","2054.8","-425.8",-5.95
"194268.64","2055.35","-431",-6.79
"194394.53","2055.9","-427.5",-6.2
"194515.2","2056.45","-427.6",-6.21
"194635.71","2057","-426.3",-5.98
"194753.67","2057.55","-424.5",-5.67
"194869.91","2058.1","-430",-6.57
"194993.69","2058.65","-422.6",-5.34
"195105.27","2059.2","-419.9",-4.88
"195213.3","2059.75","-422.8",-5.35
"195324.42","2060.3","-421.1",-5.06
"195433.88","2060.85","-421.1",-5.05
"195545.48","2061.4","-423",-5.35
"195641.75","2061.95","-417.7",-4.47
"195742.78","2062.5","-421.9",-5.15
"195852.63","2063.05","-420.5",-4.91
"195960.94","2063.6","-420.7",-4.93
"196067.99","2064.15","-413.9",-3.8
"196168.07","2064.7","-421",-4.96
"196274.9","2065.25","-418.6",-4.56
"196377.64","2065.8","-420.7",-4.9
"196482.82","2066.35","-417.7",-4.39
"196579.29","2066.9","-420.3",-4.81
"196686.04","2067.45","-419",-4.59
"196791.59","2068","-416.7",-4.2
"196893.44","2068.55","-415.3",-3.96
"196993.14","2069.1","-414.8",-3.87
"197091.97","2069.65","-413.7",-3.68
"197189.19","2070.2","-410.9",-3.2
"197282.3","2070.75","-412.3",-3.43
"197377.34","2071.3","-413.2",-3.57
"197473.61","2071.85","-413.3",-3.57
"197568.64","2072.4","-409.9",-3
"197656.14","2072.95","-408.5",-2.76
"197745.34","2073.5","-410.6",-3.1
"197837.64","2074.05","-409.5",-2.92
"197928.56","2074.6","-409.2",-2.86
"198018.89","2075.15","-408.1",-2.67
"198107.5","2075.7","-405",-2.16
"198193.02","2076.25","-407.7",-2.6
"198281.72","2076.8","-413.9",-3.61
"198376.03","2077.35","-407.7",-2.58
"198465.41","2077.9","-408.7",-2.74
"198554.01","2078.45","-402.5",-1.71
"198636.5","2079","-403.1",-1.81
"198715.02","2079.55","-406",-2.29
"198800.28","2080.1","-409.5",-2.86
"198890.81","2080.65","-407.4",-2.51
"198978.77","2081.2","-405.5",-2.19
"199064.66","2081.75","-405.9",-2.25
"199150.84","2082.3","-406.7",-2.38
"199237.93","2082.85","-404.7",-2.04
"199322.99","2083.4","-407.25",-2.46
"199410.42","2083.95","-405.5",-2.17
"199496.55","2084.5","-406.2",-2.28
"199583.29","2085.05","-408.4",-2.64
"199672.9","2085.6","-408.7",-2.68
"199761.5","2086.15","-400.8",-1.37
"199842.91","2086.7","-403",-1.73
"199925.53","2087.25","-404.2",-1.93
"200009.94","2087.8","-406.4",-2.29
"200096.31","2088.35","-402.5",-1.65
"200179.37","2088.9","-408",-2.55
"200268.32","2089.45","-408.5",-2.63
"200358.35","2090","-407.3",-2.43
"200447.88","2090.55","-407.5",-2.47
"200536.85","2091.1","-407.2",-2.41
"200624.18","2091.65","-403.1",-1.73
"200708.42","2092.2","-406",-2.21
"200794.88","2092.75","-405.5",-2.13
"200881.4","2093.3","-406.3",-2.26
"200968.91","2093.85","-406.5",-2.29
"201055.81","2094.4","-401.2",-1.42
"201137.77","2094.95","-411.8",-3.17
"201233.02","2095.5","-407.82",-2.51
"201323.51","2096.05","-405.35",-2.1
"201408.79","2096.6","-403.4",-1.78
"201492.84","2097.15","-402.8",-1.68
"201576.81","2097.7","-407.7",-2.5
"201666.59","2098.25","-410.4",-2.94
"201759.97","2098.8","-410.4",-2.94
"201854.21","2099.35","-412.1",-3.22
"201950.24","2099.9","-410.3",-2.92
"202044.91","2100.45","-416.1",-3.88
"202147.22","2101","-415",-3.7
"202248.57","2101.55","-415",-3.69
"202349.5","2102.1","-412.3",-3.24
"202447.3","2102.65","-415",-3.69
"202548.88","2103.2","-418.9",-4.33
"202656.05","2103.75","-417.8",-4.14
"202761.63","2104.3","-414.4",-3.58
"202864.19","2104.85","-421",-4.67
"202974.79","2105.4","-422.6",-4.93
"203089.07","2105.95","-421.3",-4.71
"203200.94","2106.5","-418.4",-4.22
"203309.94","2107.05","-423.98",-5.14
"203426.42","2107.6","-417.8",-4.11
"203534.14","2108.15","-421.6",-4.74
"203647.03","2108.7","-422.1",-4.82
"203760.59","2109.25","-420.1",-4.48
"203871.22","2109.8","-418.5",-4.21
"203979.96","2110.35","-422.84",-4.92
"204097.05","2110.9","-422",-4.78
"204210.51","2111.45","-417.9",-4.09
"204318.55","2112","-419.4",-4.34
"204427.84","2112.55","-417.5",-4.02
"204537.4","2113.1","-413.4",-3.34
"204637.44","2113.65","-417",-3.93
"204743.29","2114.2","-420.7",-4.54
"204854.46","2114.75","-417.3",-3.97
"204960.51","2115.3","-413.3",-3.31
"205061.47","2115.85","-414.06",-3.43
"205163.67","2116.4","-413.6",-3.35
"205264.41","2116.95","-413.9",-3.4
"205365.24","2117.5","-413.9",-3.4
"205465.31","2118.05","-409.5",-2.67
"205561.83","2118.6","-416.9",-3.89
"205665.2","2119.15","-411.5",-3
"205763.59","2119.7","-411.6",-3.02
"205861.57","2120.25","-414",-3.41
"205962.55","2120.8","-414.7",-3.53
"206064.71","2121.35","-413.3",-3.29
"206165.81","2121.9","-413",-3.24
"206265.64","2122.45","-411.6",-3.01
"206363.72","2123","-409.1",-2.6
"206458.14","2123.55","-406.8",-2.22
"206551.56","2124.1","-411.9",-3.06
"206649.43","2124.65","-412.9",-3.23
"206748.79","2125.2","-410",-2.75
"206845.18","2125.75","-416.2",-3.77
"206949.26","2126.3","-411.4",-2.98
"207047.5","2126.85","-410.9",-2.89
"207144.5","2127.4","-411.2",-2.94
"207241.94","2127.95","-412",-3.08
"207340.62","2128.5","-413.2",-3.27
"207441.1","2129.05","-410.1",-2.76
"207537.09","2129.6","-411.4",-2.98
"207634.47","2130.15","-408.28",-2.46
"207723.51","2130.7","-407.8",-2.39
"207815.47","2131.25","-407.2",-2.29
"207908.01","2131.8","-410.7",-2.87
"208003.91","2132.35","-407.55",-2.35
"208097.37","2132.9","-407.9",-2.41
"208190.27","2133.45","-406.5",-2.19
"208281.48","2134","-409.1",-2.62
"208376.01","2134.55","-409",-2.61
"208470.86","2135.1","-409.8",-2.74
"208565.7","2135.65","-405",-1.95
"208655.37","2136.2","-403.4",-1.69
"208742.7","2136.75","-406.7",-2.24
"208834.05","2137.3","-407.5",-2.38
"208926.02","2137.85","-403",-1.64
"209013.15","2138.4","-403.2",-1.67
"209100.38","2138.95","-407.1",-2.32
"209191.96","2139.5","-403.9",-1.8
"209280.33","2140.05","-408.3",-2.53
"209373.59","2140.6","-406.2",-2.19
"209464.08","2141.15","-401.4",-1.4
"209550.36","2141.7","-407.4",-2.39
"209642.22","2142.25","-401.7",-1.46
"209728.06","2142.8","-406.4",-2.24
"209817.94","2143.35","-401",-1.35
"209903.5","2143.9","-403.5",-1.77
"209990.59","2144.45","-401.8",-1.49
"210075.56","2145","-403.9",-1.84
"210157.3","2145.55","-394.2",-0.24
"210234.38","2146.1","-401.1",-1.39
"210318.62","2146.65","-402",-1.55
"210403.83","2147.2","-400.3",-1.27
"210487.55","2147.75","-400.4",-1.29
"210571.5","2148.3","-405.91",-2.21
"210657.64","2148.85","-403.4",-1.8
"210745.52","2149.4","-407.2",-2.43
"210838.26","2149.95","-404.6",-2.01
"210926.96","2150.5","-399.2",-1.12
"211009.92","2151.05","-399.1",-1.11
"211092.26","2151.6","-403",-1.76
"211179.75","2152.15","-406.4",-2.33
"211270.07","2152.7","-398.8",-1.07
"211353.56","2153.25","-400.7",-1.39
"211437.58","2153.8","-404.7",-2.06
"211527.34","2154.35","-404.6",-2.05
"211616.18","2154.9","-407.2",-2.48
"211700.88","2155.45","-404.3",-2.01
"211785.85","2156","-406.3",-2.34
"211877.57","2156.55","-404.4",-2.03
"211966.95","2157.1","-402.6",-1.74
"212054.57","2157.65","-404.2",-2.01
"212143.33","2158.2","-401.1",-1.5
"212229.4","2158.75","-408.6",-2.75
"212323.59","2159.3","-404.9",-2.14
"212415.06","2159.85","-407.8",-2.62
"212508.98","2160.4","-407.6",-2.59
"212602.59","2160.95","-405.64",-2.27
"212691.51","2161.5","-402.8",-1.81
"212779.11","2162.05","-403.86",-1.99
"212867.77","2162.6","-403.9",-2
"212957.1","2163.15","-405.7",-2.3
"213048.09","2163.7","-403.2",-1.89
"213136.43","2164.25","-401.3",-1.58
"213222.87","2164.8","-406.1",-2.38
"213313.82","2165.35","-403.5",-1.96
"213402.92","2165.9","-403.3",-1.93
"213491.44","2166.45","-408.22",-2.75
"213583.31","2167","-407.9",-2.7
"213678.46","2167.55","-409.8",-3.02
"213775.21","2168.1","-403.5",-1.98
"213864.29","2168.65","-400",-1.41
"213949.33","2169.2","-402.1",-1.76
"214036.09","2169.75","-407.57",-2.67
"214126.86","2170.3","-406.5",-2.5
"214219.1","2170.85","-402.6",-1.86
"214308.39","2171.4","-407",-2.59
"214401.17","2171.95","-403.9",-2.09
"214491.25","2172.5","-402.2",-1.81
"214579.87","2173.05","-403.2",-1.98
"214667.48","2173.6","-402.8",-1.92
"214755.5","2174.15","-402.2",-1.83
"214842.78","2174.7","-399.51",-1.39
"214924.22","2175.25","-404.64",-2.25
"215011.3","2175.8","-397.03",-1
"215093.09","2176.35","-399.4",-1.39
"215176.32","2176.9","-397.99",-1.17
"215258.47","2177.45","-401.6",-1.77
"215341.56","2178","-400.75",-1.64
"215427.75","2178.55","-401.04",-1.7
"215513.82","2179.1","-399.6",-1.46
"215598.84","2179.65","-404.3",-2.25
"215686.51","2180.2","-402.8",-2.01
"215775.5","2180.75","-405.8",-2.51
"215865.62","2181.3","-404",-2.22
"215956.43","2181.85","-405",-2.39
"216048.53","2182.4","-405.6",-2.5
"216141.7","2182.95","-408",-2.9
"216238.39","2183.5","-409.7",-3.19
"216337.82","2184.05","-407.4",-2.82
"216433.94","2184.6","-407.8",-2.89
"216530.57","2185.15","-407.1",-2.78
"216626.57","2185.7","-408.1",-2.95
"216724.55","2186.25","-412.7",-3.72
"216828.31","2186.8","-412.7",-3.72
"216930.47","2187.35","-414.6",-4.04
"217038.2","2187.9","-415",-4.11
"217147.06","2188.45","-414.3",-4
"217255.48","2189","-417",-4.45
"217367.12","2189.55","-414.2",-4
"217475.13","2190.1","-411.2",-3.5
"217579.58","2190.65","-419.4",-4.87
"217695.95","2191.2","-418.8",-4.77
"217812.26","2191.75","-418.1",-4.66
"217927.29","2192.3","-415.5",-4.23
"218038.5","2192.85","-422.5",-5.39
"218162.74","2193.4","-425.4",-5.88
"218291.67","2193.95","-420.1",-5
"218411.63","2194.5","-421.6",-5.25
"218533.93","2195.05","-422.79",-5.45
"218659.82","2195.6","-421",-5.16
"218781.98","2196.15","-421.4",-5.23
"218904.05","2196.7","-418.8",-4.8
"219022.22","2197.25","-419.76",-4.96
"219140.01","2197.8","-425.3",-5.88
"219269.81","2198.35","-423",-5.51
"219393.56","2198.9","-420.4",-5.08
"219515.07","2199.45","-421.65",-5.29
"219637.42","2200","-426.6",-6.11
"219771.27","2200.55","-425.8",-5.98
"219904.18","2201.1","-426.38",-6.08
"220039.88","2201.65","-424",-5.69
"220169.75","2202.2","-427.9",-6.34
"220306.44","2202.75","-427.9",-6.34
"220444.28","2203.3","-431.2",-6.89
"220589.13","2203.85","-428.9",-6.52
"220729.55","2204.4","-431.3",-6.92
"220874.86","2204.95","-430.2",-6.74
"221018.74","2205.5","-431.5",-6.96
"221165.77","2206.05","-434.6",-7.47
"221318.89","2206.6","-431.9",-7.03
"221469.22","2207.15","-442.4",-8.77
"221638.7","2207.7","-438.72",-8.16
"221809.46","2208.25","-434",-7.38
"221962.84","2208.8","-431.7",-7.01
"222113.18","2209.35","-435.04",-7.57
"222275.61","2209.9","-438.1",-8.08
"222441.","2210.45","-438.8",-8.2
"222609.3","2211","-438.5",-8.16
"222776.86","2211.55","-437.94",-8.07
"222946.98","2212.1","-441.8",-8.72
"223118.99","2212.65","-438.3",-8.15
"223286.96","2213.2","-441.6",-8.7
"223459.94","2213.75","-437.3",-7.99
"223627.35","2214.3","-441.5",-8.69
"223804.4","2214.85","-440.7",-8.57
"223977.25","2215.4","-441.2",-8.65
"224154.52","2215.95","-437.7",-8.08
"224324.64","2216.5","-440.6",-8.56
"224501.03","2217.05","-437.6",-8.07
"224669.27","2217.6","-437",-7.98
"224837.83","2218.15","-437.16",-8.01
"225003.38","2218.7","-433.8",-7.46
"225165.21","2219.25","-435.6",-7.76
"225331.11","2219.8","-436.8",-7.96
"225499.44","2220.35","-428.1",-6.52
"225649.09","2220.9","-428.8",-6.64
"225799.","2221.45","-427.1",-6.36
"225944.22","2222","-425",-6.02
"226085.07","2222.55","-420",-5.19
"226215.22","2223.1","-416.1",-4.55
"226342.16","2223.65","-425.7",-6.13
"226488.87","2224.2","-423.4",-5.75
"226627.85","2224.75","-428.1",-6.53
